state_name,Hour_Of_Day,Day_Of_Week,Month,Trafficway_Type,Intersection,Light_Condition,Atmospheric_conditions,num_fatalities
North Dakota,10PM,Tuesday,July,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,7PM,Saturday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,1PM,Monday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,6AM,Saturday,January,Principal Arterial – Other,T-Intersection,Dark – Not Lighted,Clear,1
North Dakota,3AM,Friday,April,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,6PM,Friday,September,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
North Dakota,9PM,Friday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,7AM,Friday,February,Principal Arterial – Other,Not an Intersection,Dawn,Clear,1
North Dakota,2PM,Wednesday,May,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,6AM,Wednesday,January,Principal Arterial – Other,Not an Intersection,Dawn,Clear,1
North Dakota,6AM,Sunday,May,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,10PM,Friday,February,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,4PM,Tuesday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
North Dakota,5PM,Monday,October,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
North Dakota,10PM,Sunday,June,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Cloudy,1
North Dakota,7PM,Saturday,March,Principal Arterial – Other,Not an Intersection,Dusk,Clear,1
North Dakota,3PM,Sunday,October,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,5AM,Saturday,July,Principal Arterial – Other,Not an Intersection,Dawn,Clear,1
North Dakota,7PM,Tuesday,August,Principal Arterial – Other,Not an Intersection,Dusk,Clear,1
North Dakota,7PM,Thursday,May,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,2AM,Saturday,May,Major Collector,Not an Intersection,Dark – Not Lighted,Cloudy,1
North Dakota,2PM,Wednesday,August,Major Collector,Not an Intersection,Daylight,Clear,1
North Dakota,8PM,Saturday,November,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,12AM,Sunday,May,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,12AM,Thursday,May,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,12PM,Saturday,November,Minor Arterial,Not an Intersection,Daylight,Clear,1
North Dakota,12AM,Friday,October,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,12AM,Tuesday,June,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,5AM,Friday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Unknown,1
North Dakota,8PM,Saturday,August,Principal Arterial – Other,Not an Intersection,Dusk,Clear,1
North Dakota,10PM,Wednesday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,12PM,Saturday,October,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
North Dakota,9PM,Monday,October,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Cloudy,1
North Dakota,8PM,Saturday,December,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Snow,1
North Dakota,1PM,Friday,April,Principal Arterial – Other,Not an Intersection,Daylight,Severe Crosswinds,1
North Dakota,7PM,Thursday,April,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
North Dakota,9AM,Wednesday,January,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
North Dakota,2PM,Saturday,October,Minor Arterial,Four-Way Intersection,Daylight,Cloudy,1
North Dakota,7AM,Monday,October,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,6PM,Tuesday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,6PM,Friday,February,Minor Arterial,T-Intersection,Dusk,Clear,1
North Dakota,9AM,Sunday,July,Major Collector,Four-Way Intersection,Daylight,Clear,1
North Dakota,12PM,Friday,August,Minor Arterial,Not an Intersection,Daylight,Clear,1
North Dakota,12AM,Sunday,November,Minor Collector,Not an Intersection,Unknown,Clear,1
North Dakota,5PM,Thursday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
North Dakota,11AM,Friday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
North Dakota,8PM,Friday,September,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,7PM,Thursday,September,Minor Arterial,Not an Intersection,Dusk,Clear,1
North Dakota,4PM,Saturday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
North Dakota,5PM,Sunday,August,Local,Not an Intersection,Daylight,Clear,1
North Dakota,10AM,Saturday,October,Major Collector,Not an Intersection,Daylight,Clear,1
North Dakota,12AM,Friday,April,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,10AM,Wednesday,March,Local,Not an Intersection,Daylight,Unknown,1
North Dakota,3AM,Saturday,December,Major Collector,Not an Intersection,Dark – Not Lighted,Cloudy,1
North Dakota,2AM,Sunday,May,Major Collector,Not an Intersection,Dark – Not Lighted,Cloudy,1
North Dakota,3PM,Wednesday,September,Major Collector,Not an Intersection,Daylight,Clear,1
North Dakota,8PM,Saturday,September,Major Collector,Not an Intersection,Dusk,Clear,1
North Dakota,6PM,Sunday,July,Minor Arterial,Not an Intersection,Daylight,Clear,1
North Dakota,7PM,Monday,March,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,2PM,Tuesday,August,Local,Not an Intersection,Daylight,Clear,1
North Dakota,4PM,Saturday,May,Local,Not an Intersection,Daylight,Unknown,1
North Dakota,2AM,Sunday,November,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,2PM,Wednesday,November,Major Collector,Not an Intersection,Daylight,Clear,1
North Dakota,9PM,Friday,May,Local,Four-Way Intersection,Dark – Not Lighted,Unknown,1
North Dakota,9PM,Saturday,July,Major Collector,Four-Way Intersection,Dusk,Clear,1
North Dakota,6PM,Sunday,July,Major Collector,T-Intersection,Daylight,Clear,1
North Dakota,3PM,Tuesday,September,Major Collector,Four-Way Intersection,Daylight,Clear,1
North Dakota,5PM,Tuesday,June,Major Collector,Not an Intersection,Daylight,Clear,1
North Dakota,4PM,Tuesday,June,Major Collector,Not an Intersection,Daylight,Clear,1
North Dakota,6AM,Thursday,October,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,7PM,Saturday,November,Local,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,4PM,Sunday,July,Local,Not an Intersection,Daylight,Clear,2
North Dakota,4PM,Sunday,January,Local,Not an Intersection,Daylight,Clear,1
North Dakota,12AM,Saturday,March,Local,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,8AM,Tuesday,June,Local,Not an Intersection,Daylight,Clear,1
North Dakota,2AM,Sunday,August,Local,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,9PM,Wednesday,April,Local,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,9PM,Friday,July,Local,Not an Intersection,Daylight,Clear,1
North Dakota,7AM,Wednesday,August,Local,Not an Intersection,Daylight,Clear,1
North Dakota,2PM,Monday,November,Major Collector,Not an Intersection,Daylight,Clear,1
North Dakota,3PM,Tuesday,May,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
North Dakota,3PM,Monday,August,Local,Not an Intersection,Daylight,Clear,1
North Dakota,4PM,Sunday,March,Local,T-Intersection,Daylight,Clear,1
North Dakota,2PM,Sunday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
North Dakota,2AM,Saturday,September,Local,Not an Intersection,Dark – Lighted,Clear,1
North Dakota,12AM,Monday,May,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
North Dakota,6AM,Saturday,September,Local,Not an Intersection,Dark – Lighted,"Fog, Smog, Smoke",1
North Dakota,10PM,Friday,February,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
North Dakota,11AM,Friday,December,Local,T-Intersection,Daylight,Clear,1
North Dakota,3AM,Friday,January,Local,Not an Intersection,Dark – Not Lighted,Clear,1
North Dakota,10PM,Thursday,November,Local,Not an Intersection,Dark – Unknown Lighting,Not Reported,1
Ohio,5PM,Friday,May,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,6AM,Tuesday,October,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,1PM,Monday,June,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,6PM,Friday,February,Principal Arterial – Other,Not an Intersection,Daylight,Snow,1
Ohio,10AM,Wednesday,June,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,6PM,Saturday,May,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,2AM,Wednesday,May,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,2PM,Friday,November,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,4PM,Thursday,November,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,9PM,Thursday,December,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,8AM,Saturday,October,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,8PM,Saturday,October,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,12AM,Thursday,April,Interstate,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,2PM,Thursday,September,Interstate,Not an Intersection,Daylight,Rain,1
Ohio,9PM,Saturday,September,Interstate,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,12PM,Wednesday,October,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,9PM,Saturday,April,Interstate,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,7PM,Wednesday,December,Interstate,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,4AM,Sunday,September,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,12PM,Thursday,September,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Thursday,May,Interstate,Not an Intersection,Daylight,Clear,2
Ohio,12PM,Saturday,September,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Friday,June,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,9PM,Sunday,March,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,2AM,Tuesday,February,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,8PM,Thursday,June,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,5AM,Wednesday,July,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,3PM,Saturday,December,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,2PM,Wednesday,July,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,12PM,Friday,August,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Tuesday,January,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,3PM,Thursday,September,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,2AM,Sunday,December,Interstate,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,1PM,Sunday,December,Interstate,Not an Intersection,Daylight,Snow,1
Ohio,2PM,Sunday,August,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,1AM,Tuesday,January,Interstate,Not an Intersection,Dark – Lighted,Rain,1
Ohio,9AM,Thursday,February,Interstate,Not an Intersection,Daylight,Rain,1
Ohio,10PM,Friday,May,Interstate,Not an Intersection,Dark – Lighted,Rain,1
Ohio,8AM,Friday,December,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,4PM,Friday,November,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,2AM,Tuesday,October,Interstate,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,11PM,Friday,July,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,3AM,Wednesday,February,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,9PM,Wednesday,October,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,3AM,Saturday,February,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,3AM,Friday,April,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,1AM,Friday,April,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,9AM,Friday,March,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,3AM,Saturday,October,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,11PM,Wednesday,July,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,6PM,Tuesday,June,Interstate,Not an Intersection,Daylight,Clear,2
Ohio,1AM,Tuesday,September,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,3PM,Friday,September,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,9PM,Thursday,June,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,2AM,Friday,July,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,11AM,Wednesday,January,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,2AM,Saturday,November,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,12AM,Saturday,December,Interstate,Not an Intersection,Dark – Lighted,Rain,1
Ohio,2AM,Sunday,March,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,7PM,Sunday,October,Interstate,Not an Intersection,Dusk,Clear,1
Ohio,9AM,Monday,October,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,11AM,Wednesday,March,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,4PM,Tuesday,October,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,5AM,Monday,July,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,7AM,Saturday,August,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,5PM,Thursday,October,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,2PM,Thursday,April,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,5AM,Wednesday,November,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,6PM,Saturday,June,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,10PM,Thursday,July,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,8PM,Sunday,May,Interstate,Not an Intersection,Dusk,Clear,1
Ohio,10AM,Thursday,July,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,7PM,Monday,October,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,11PM,Sunday,August,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,10AM,Monday,September,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,10PM,Friday,April,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,12AM,Wednesday,June,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,12AM,Saturday,June,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,3AM,Saturday,July,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,4AM,Saturday,June,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,10PM,Saturday,July,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,1AM,Saturday,July,Interstate,Not an Intersection,Dark – Lighted,Clear,2
Ohio,5AM,Tuesday,August,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,8PM,Sunday,August,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,1PM,Sunday,August,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,12PM,Saturday,January,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,5PM,Saturday,September,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Sunday,January,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,8PM,Friday,October,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,2PM,Friday,October,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,3AM,Friday,October,Interstate,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,2PM,Friday,December,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,9PM,Friday,September,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,7PM,Saturday,June,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,6AM,Monday,July,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,1AM,Saturday,December,Interstate,Not an Intersection,Dark – Not Lighted,"Sleet, Hail",1
Ohio,1AM,Wednesday,June,Interstate,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,9AM,Sunday,August,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Monday,November,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,12AM,Monday,February,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,12AM,Wednesday,April,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,2PM,Wednesday,August,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,11AM,Friday,August,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,11PM,Friday,June,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,5PM,Monday,August,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,2AM,Sunday,January,Interstate,Not an Intersection,Dark – Lighted,Clear,1
Ohio,1PM,Wednesday,October,Interstate,Not an Intersection,Daylight,Clear,1
Ohio,12AM,Monday,March,Interstate,Not an Intersection,Dark – Lighted,Rain,1
Ohio,7PM,Monday,March,Interstate,Not an Intersection,Dusk,Clear,1
Ohio,2AM,Saturday,July,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,10AM,Friday,January,Interstate,Not an Intersection,Daylight,Snow,1
Ohio,1PM,Wednesday,May,Interstate,Not an Intersection,Daylight,Cloudy,1
Ohio,12AM,Monday,February,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,2AM,Saturday,September,Minor Arterial,T-Intersection,Dark – Lighted,Cloudy,1
Ohio,7PM,Sunday,September,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,12PM,Friday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Ohio,4PM,Saturday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Ohio,8PM,Monday,November,Minor Arterial,T-Intersection,Dark – Lighted,Clear,1
Ohio,7PM,Friday,March,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Ohio,10PM,Tuesday,February,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,3PM,Friday,May,Principal Arterial – Other,T-Intersection,Daylight,Clear,2
Ohio,7AM,Tuesday,September,Principal Arterial – Other,Not an Intersection,Dawn,Clear,1
Ohio,8PM,Thursday,March,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,6AM,Thursday,October,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,2AM,Tuesday,August,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,5AM,Friday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,11PM,Thursday,August,Minor Arterial,T-Intersection,Dark – Lighted,Clear,1
Ohio,6AM,Thursday,April,Minor Arterial,"Five-Point, or More",Dark – Not Lighted,Rain,1
Ohio,6AM,Monday,March,Interstate,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,9PM,Friday,February,Minor Arterial,Four-Way Intersection,Dark – Not Lighted,Cloudy,1
Ohio,7PM,Thursday,December,Principal Arterial – Other,"Five-Point, or More",Dark – Lighted,Cloudy,1
Ohio,9PM,Saturday,July,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Ohio,11AM,Wednesday,August,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,9PM,Tuesday,October,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Clear,1
Ohio,10PM,Saturday,December,Principal Arterial – Other,Unknown,Dark – Not Lighted,Clear,1
Ohio,5PM,Thursday,August,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Ohio,3PM,Sunday,January,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,11PM,Saturday,March,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,5AM,Wednesday,July,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,9AM,Thursday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,6PM,Wednesday,January,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,6AM,Tuesday,November,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Clear,1
Ohio,12AM,Tuesday,November,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Clear,1
Ohio,11AM,Wednesday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,9AM,Tuesday,May,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Ohio,9AM,Sunday,June,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,6AM,Wednesday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Wednesday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,4PM,Saturday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,9AM,Thursday,September,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Saturday,April,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,2PM,Monday,March,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,10PM,Thursday,June,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Ohio,9PM,Friday,April,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,8AM,Friday,January,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,9PM,Sunday,October,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,3AM,Friday,September,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Ohio,3PM,Friday,February,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,4PM,Friday,November,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,11AM,Friday,June,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,3AM,Saturday,August,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Ohio,11PM,Friday,February,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Ohio,7PM,Tuesday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,6AM,Wednesday,October,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Clear,1
Ohio,6PM,Saturday,June,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,2PM,Tuesday,March,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Ohio,3AM,Thursday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,1PM,Thursday,April,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Ohio,11AM,Monday,March,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Ohio,3PM,Thursday,December,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,12PM,Tuesday,November,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,7PM,Thursday,July,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Sunday,October,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Ohio,8AM,Friday,March,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Saturday,September,Principal Arterial – Other,T-Intersection,Daylight,Cloudy,1
Ohio,6AM,Wednesday,April,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,12PM,Saturday,February,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,8PM,Sunday,September,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Cloudy,1
Ohio,1PM,Friday,October,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Friday,January,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,10PM,Thursday,July,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,2
Ohio,12PM,Tuesday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Monday,August,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,5AM,Tuesday,April,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,6PM,Wednesday,June,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Thursday,January,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Sunday,October,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,4PM,Friday,August,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,12PM,Thursday,February,Principal Arterial – Other,Four-Way Intersection,Daylight,Snow,1
Ohio,7AM,Tuesday,January,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Snow,1
Ohio,1PM,Thursday,March,Minor Arterial,Not an Intersection,Daylight,Rain,1
Ohio,7AM,Tuesday,December,Major Collector,Not an Intersection,Daylight,Rain,1
Ohio,1PM,Saturday,October,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,8PM,Thursday,December,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,5PM,Tuesday,October,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
Ohio,7AM,Saturday,December,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,3PM,Thursday,September,Minor Arterial,Four-Way Intersection,Daylight,Cloudy,1
Ohio,4PM,Thursday,January,Minor Arterial,Four-Way Intersection,Daylight,Cloudy,1
Ohio,3PM,Monday,May,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,11PM,Saturday,February,Minor Arterial,Not an Intersection,Dark – Lighted,Cloudy,1
Ohio,3PM,Tuesday,February,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Saturday,January,Major Collector,Four-Way Intersection,Daylight,Cloudy,1
Ohio,8PM,Sunday,October,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Cloudy,1
Ohio,10PM,Friday,June,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Cloudy,1
Ohio,3PM,Wednesday,May,Major Collector,Four-Way Intersection,Daylight,Cloudy,1
Ohio,6AM,Saturday,December,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Cloudy,1
Ohio,2PM,Wednesday,November,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
Ohio,12PM,Monday,November,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,6PM,Thursday,September,Major Collector,Four-Way Intersection,Daylight,Clear,1
Ohio,9AM,Friday,February,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,3PM,Saturday,October,Major Collector,Four-Way Intersection,Daylight,Clear,1
Ohio,12PM,Saturday,June,Major Collector,Four-Way Intersection,Daylight,Clear,1
Ohio,7PM,Saturday,August,Major Collector,Four-Way Intersection,Daylight,Clear,1
Ohio,5PM,Friday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
